,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed
4501,3/13/2012 14:00,Spring,0,1, Clear + Few clouds,26.24,31.06,53,22.0028
4502,12/9/2012 20:00,Winter,0,0," Light Snow, Light Rain",14.76,18.18,100,6.0032
4503,12/6/2011 9:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,94,15.0013
4504,12/19/2012 11:00,Winter,0,1, Clear + Few clouds,16.4,20.455,54,15.0013
4505,9/1/2012 19:00,Fall,0,0," Light Snow, Light Rain",31.98,37.12,62,0.0
4506,12/15/2012 18:00,Winter,0,0, Clear + Few clouds,15.58,19.695,58,11.0014
4507,10/5/2012 19:00,Winter,0,1, Clear + Few clouds,25.42,29.545,73,11.0014
4508,6/18/2011 19:00,Summer,0,0, Mist + Cloudy ,30.34,33.335,51,7.0015
4509,2/18/2011 12:00,Spring,0,1, Clear + Few clouds,20.5,24.24,59,12.998
4510,1/1/2012 6:00,Spring,0,0, Clear + Few clouds,10.66,13.635,93,8.9981
4511,6/12/2011 11:00,Summer,0,0, Clear + Few clouds,31.98,36.365,55,7.0015
4512,6/6/2011 17:00,Summer,0,1, Clear + Few clouds,31.98,34.09,33,19.0012
4513,3/11/2012 23:00,Spring,0,0, Clear + Few clouds,16.4,20.455,50,11.0014
4514,7/6/2011 5:00,Fall,0,1, Clear + Few clouds,27.88,31.82,83,6.0032
4515,12/16/2012 19:00,Winter,0,0, Clear + Few clouds,14.76,17.425,93,8.9981
4516,8/5/2012 21:00,Fall,0,0, Clear + Few clouds,29.52,34.85,79,7.0015
4517,12/16/2012 11:00,Winter,0,0, Mist + Cloudy ,14.76,17.425,87,8.9981
4518,2/19/2012 17:00,Spring,0,0, Mist + Cloudy ,12.3,14.395,49,16.9979
4519,5/4/2011 0:00,Summer,0,1," Light Snow, Light Rain",21.32,25.0,77,11.0014
4520,12/5/2011 18:00,Winter,0,1, Clear + Few clouds,18.04,21.97,77,0.0
4521,12/14/2012 23:00,Winter,0,1, Clear + Few clouds,11.48,15.15,75,6.0032
4522,3/4/2011 15:00,Spring,0,1, Clear + Few clouds,14.76,16.665,40,19.9995
4523,1/11/2011 12:00,Spring,0,1, Mist + Cloudy ,8.2,11.365,51,7.0015
4524,9/2/2011 23:00,Fall,0,1, Mist + Cloudy ,26.24,30.305,73,11.0014
4525,7/7/2011 20:00,Fall,0,1, Clear + Few clouds,31.16,35.605,58,23.9994
4526,7/7/2011 12:00,Fall,0,1, Clear + Few clouds,34.44,38.635,41,0.0
4527,9/7/2012 1:00,Fall,0,1, Clear + Few clouds,25.42,28.03,88,7.0015
4528,1/4/2011 5:00,Spring,0,1, Clear + Few clouds,4.92,7.575,68,7.0015
4529,6/14/2012 15:00,Summer,0,1, Clear + Few clouds,30.34,33.335,48,19.9995
4530,1/3/2012 14:00,Spring,0,1, Clear + Few clouds,6.56,6.06,43,35.0008
4531,1/8/2012 17:00,Spring,0,0, Clear + Few clouds,15.58,19.695,40,15.0013
4532,10/19/2012 19:00,Winter,0,1, Clear + Few clouds,22.14,25.76,88,11.0014
4533,8/12/2011 9:00,Fall,0,1, Clear + Few clouds,29.52,32.575,34,8.9981
4534,4/19/2011 12:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,64,6.0032
4535,1/10/2012 12:00,Spring,0,1, Clear + Few clouds,17.22,21.21,38,19.9995
4536,4/7/2011 13:00,Summer,0,1, Mist + Cloudy ,21.32,25.0,48,6.0032
4537,12/2/2012 8:00,Winter,0,0, Mist + Cloudy ,10.66,14.395,93,6.0032
4538,12/15/2011 14:00,Winter,0,1, Mist + Cloudy ,21.32,25.0,52,22.0028
4539,11/8/2012 5:00,Winter,0,1, Mist + Cloudy ,12.3,14.395,42,15.0013
4540,3/6/2011 22:00,Spring,0,0, Mist + Cloudy ,9.02,9.85,100,26.0027
4541,1/4/2011 7:00,Spring,0,1, Clear + Few clouds,4.92,7.575,74,8.9981
4542,9/6/2011 22:00,Fall,0,1, Mist + Cloudy ,22.14,25.76,94,22.0028
4543,12/18/2011 19:00,Winter,0,0, Clear + Few clouds,10.66,13.635,52,8.9981
4544,10/14/2011 11:00,Winter,0,1," Light Snow, Light Rain",21.32,25.0,88,11.0014
4545,6/15/2011 2:00,Summer,0,1, Clear + Few clouds,21.32,25.0,63,15.0013
4546,6/6/2012 3:00,Summer,0,1, Clear + Few clouds,18.86,22.725,82,0.0
4547,5/13/2012 18:00,Summer,0,0, Mist + Cloudy ,27.88,31.82,44,23.9994
4548,6/17/2011 23:00,Summer,0,1, Clear + Few clouds,25.42,28.79,83,8.9981
4549,4/7/2011 12:00,Summer,0,1, Mist + Cloudy ,18.86,22.725,55,0.0
4550,4/14/2011 21:00,Summer,0,1, Clear + Few clouds,18.86,22.725,63,8.9981
4551,4/9/2011 10:00,Summer,0,0, Mist + Cloudy ,13.94,16.665,87,8.9981
4552,4/7/2011 6:00,Summer,0,1, Clear + Few clouds,13.12,15.15,81,16.9979
4553,5/2/2011 22:00,Summer,0,1, Mist + Cloudy ,24.6,29.545,73,0.0
4554,10/15/2011 4:00,Winter,0,0, Clear + Few clouds,17.22,21.21,67,8.9981
4555,4/1/2011 0:00,Summer,0,1," Light Snow, Light Rain",10.66,12.88,100,11.0014
4556,5/16/2012 14:00,Summer,0,1, Clear + Few clouds,29.52,32.575,42,6.0032
4557,5/17/2012 20:00,Summer,0,1, Clear + Few clouds,24.6,31.06,40,12.998
4558,10/5/2012 3:00,Winter,0,1, Clear + Few clouds,22.14,25.76,73,0.0
4559,1/7/2012 1:00,Spring,0,0, Clear + Few clouds,15.58,19.695,46,11.0014
4560,2/13/2012 22:00,Spring,0,1, Clear + Few clouds,10.66,13.635,56,7.0015
4561,1/10/2011 7:00,Spring,0,1, Clear + Few clouds,4.92,6.06,50,15.0013
4562,6/17/2012 1:00,Summer,0,0, Clear + Few clouds,22.96,26.515,60,11.0014
4563,3/13/2012 20:00,Spring,0,1, Clear + Few clouds,24.6,31.06,49,11.0014
4564,2/13/2011 18:00,Spring,0,0, Clear + Few clouds,16.4,20.455,32,19.9995
4565,7/16/2011 0:00,Fall,0,0, Clear + Few clouds,25.42,30.305,65,12.998
4566,1/13/2011 0:00,Spring,0,1, Clear + Few clouds,5.74,6.06,59,19.0012
4567,12/17/2012 7:00,Winter,0,1, Mist + Cloudy ,14.76,17.425,93,8.9981
4568,10/17/2012 0:00,Winter,0,1, Clear + Few clouds,15.58,19.695,76,0.0
4569,1/9/2012 3:00,Spring,0,1, Clear + Few clouds,9.84,12.12,52,11.0014
4570,5/19/2012 7:00,Summer,0,0, Clear + Few clouds,18.86,22.725,67,7.0015
4571,5/2/2011 16:00,Summer,0,1, Clear + Few clouds,27.06,31.06,61,15.0013
4572,12/3/2012 18:00,Winter,0,1, Clear + Few clouds,20.5,24.24,68,6.0032
4573,9/12/2012 23:00,Fall,0,1, Clear + Few clouds,22.96,26.515,68,7.0015
4574,10/17/2011 6:00,Winter,0,1, Clear + Few clouds,20.5,24.24,55,16.9979
4575,6/16/2011 23:00,Summer,0,1," Light Snow, Light Rain",24.6,28.03,83,16.9979
4576,4/17/2012 8:00,Summer,0,1, Clear + Few clouds,24.6,31.06,43,15.0013
4577,12/12/2011 12:00,Winter,0,1, Clear + Few clouds,11.48,14.395,52,7.0015
4578,10/15/2012 7:00,Winter,0,1, Mist + Cloudy ,23.78,27.275,68,22.0028
4579,3/10/2012 18:00,Spring,0,0, Clear + Few clouds,14.76,18.18,21,6.0032
4580,7/13/2012 15:00,Fall,0,1, Mist + Cloudy ,32.8,35.605,36,7.0015
4581,5/6/2011 21:00,Summer,0,1, Clear + Few clouds,19.68,23.485,67,8.9981
4582,5/16/2012 13:00,Summer,0,1, Clear + Few clouds,29.52,32.575,42,0.0
4583,12/13/2012 15:00,Winter,0,1, Clear + Few clouds,14.76,17.425,34,8.9981
4584,7/14/2011 17:00,Fall,0,1, Clear + Few clouds,30.34,32.575,37,8.9981
4585,5/2/2011 13:00,Summer,0,1, Mist + Cloudy ,25.42,30.305,69,12.998
4586,2/14/2012 7:00,Spring,0,1, Mist + Cloudy ,9.84,12.88,60,6.0032
4587,10/12/2011 9:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,88,30.0026
4588,5/19/2012 5:00,Summer,0,0, Clear + Few clouds,18.86,22.725,67,0.0
4589,3/18/2011 1:00,Spring,0,1, Clear + Few clouds,16.4,20.455,62,16.9979
4590,5/3/2011 23:00,Summer,0,1, Mist + Cloudy ,22.96,26.515,68,22.0028
4591,1/15/2012 4:00,Spring,0,0, Mist + Cloudy ,6.56,6.82,47,26.0027
4592,5/6/2011 19:00,Summer,0,1," Light Snow, Light Rain",22.14,25.76,52,23.9994
4593,9/7/2011 0:00,Fall,0,1, Mist + Cloudy ,22.14,25.76,94,15.0013
4594,6/3/2011 15:00,Summer,0,1, Clear + Few clouds,28.7,31.82,28,19.0012
4595,4/14/2011 10:00,Summer,0,1, Clear + Few clouds,20.5,24.24,51,12.998
4596,6/15/2012 15:00,Summer,0,1, Clear + Few clouds,29.52,32.575,39,12.998
4597,1/14/2011 1:00,Spring,0,1, Clear + Few clouds,4.1,6.06,54,11.0014
4598,3/11/2012 22:00,Spring,0,0, Clear + Few clouds,16.4,20.455,54,12.998
4599,8/14/2011 10:00,Fall,0,0, Clear + Few clouds,28.7,33.335,79,15.0013
4600,8/7/2011 9:00,Fall,0,0, Clear + Few clouds,31.16,37.12,75,7.0015
4601,10/14/2012 20:00,Winter,0,0, Clear + Few clouds,22.14,25.76,73,15.0013
4602,5/18/2011 22:00,Summer,0,1, Clear + Few clouds,21.32,25.0,83,0.0
4603,6/15/2012 10:00,Summer,0,1, Clear + Few clouds,26.24,31.06,57,11.0014
4604,3/10/2011 13:00,Spring,0,1," Light Snow, Light Rain",17.22,21.21,0,15.0013
4605,4/4/2012 11:00,Summer,0,1, Mist + Cloudy ,24.6,31.06,43,23.9994
4606,1/16/2011 13:00,Spring,0,0, Clear + Few clouds,10.66,11.365,35,19.9995
4607,4/15/2011 10:00,Summer,1,0, Clear + Few clouds,20.5,24.24,55,12.998
4608,6/18/2011 7:00,Summer,0,0, Clear + Few clouds,26.24,29.545,78,8.9981
4609,9/2/2011 6:00,Fall,0,1, Clear + Few clouds,24.6,28.03,83,8.9981
4610,1/14/2012 4:00,Spring,0,0, Clear + Few clouds,5.74,7.575,50,8.9981
4611,1/14/2012 19:00,Spring,0,0, Clear + Few clouds,8.2,9.85,47,15.0013
4612,7/2/2012 15:00,Fall,0,1, Clear + Few clouds,34.44,37.12,36,12.998
4613,7/19/2012 10:00,Fall,0,1, Clear + Few clouds,31.16,35.605,58,12.998
4614,4/4/2011 6:00,Summer,0,1, Clear + Few clouds,17.22,21.21,58,19.0012
4615,10/10/2012 23:00,Winter,0,1, Clear + Few clouds,18.04,21.97,58,12.998
4616,9/15/2012 19:00,Fall,0,0, Clear + Few clouds,25.42,31.06,41,11.0014
4617,10/10/2012 3:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,88,0.0
4618,2/3/2012 2:00,Spring,0,1, Clear + Few clouds,12.3,14.395,52,15.0013
4619,6/19/2011 16:00,Summer,0,0, Mist + Cloudy ,31.16,34.09,48,0.0
4620,10/16/2011 4:00,Winter,0,0, Clear + Few clouds,17.22,21.21,54,12.998
4621,7/10/2011 17:00,Fall,0,0, Clear + Few clouds,34.44,37.12,36,15.0013
4622,12/10/2011 5:00,Winter,0,0, Clear + Few clouds,10.66,12.88,60,11.0014
4623,7/16/2011 16:00,Fall,0,0, Clear + Few clouds,31.16,34.09,45,19.0012
4624,12/5/2012 22:00,Winter,0,1, Clear + Few clouds,13.12,14.395,45,26.0027
4625,2/17/2011 18:00,Spring,0,1, Mist + Cloudy ,22.14,25.76,42,19.0012
4626,12/3/2012 4:00,Winter,0,1, Clear + Few clouds,14.76,18.94,93,0.0
4627,3/5/2011 19:00,Spring,0,0, Mist + Cloudy ,18.86,22.725,67,22.0028
4628,3/10/2012 4:00,Spring,0,0, Clear + Few clouds,9.84,10.605,41,23.9994
4629,12/7/2012 22:00,Winter,0,1, Mist + Cloudy ,14.76,18.18,93,6.0032
4630,6/14/2012 13:00,Summer,0,1, Clear + Few clouds,27.88,31.82,57,11.0014
4631,3/5/2011 5:00,Spring,0,0, Mist + Cloudy ,12.3,15.15,100,8.9981
4632,7/19/2011 19:00,Fall,0,1, Clear + Few clouds,31.16,37.12,75,12.998
4633,9/12/2012 10:00,Fall,0,1, Clear + Few clouds,25.42,30.305,61,8.9981
4634,6/13/2012 22:00,Summer,0,1, Clear + Few clouds,25.42,31.06,50,19.9995
4635,7/7/2012 6:00,Fall,0,0, Clear + Few clouds,30.34,35.605,74,7.0015
4636,5/15/2012 7:00,Summer,0,1," Light Snow, Light Rain",22.96,26.515,94,8.9981
4637,1/16/2012 15:00,Spring,1,0, Clear + Few clouds,10.66,10.605,44,30.0026
4638,5/18/2011 13:00,Summer,0,1, Mist + Cloudy ,22.96,26.515,83,22.0028
4639,7/2/2012 14:00,Fall,0,1, Clear + Few clouds,35.26,37.88,34,15.0013
4640,3/1/2012 19:00,Spring,0,1, Clear + Few clouds,19.68,23.485,41,22.0028
4641,1/4/2012 19:00,Spring,0,1, Mist + Cloudy ,8.2,11.365,40,7.0015
4642,1/4/2011 21:00,Spring,0,1, Clear + Few clouds,9.02,13.635,64,0.0
4643,6/14/2011 20:00,Summer,0,1, Clear + Few clouds,24.6,31.06,56,11.0014
4644,3/18/2012 18:00,Spring,0,0, Clear + Few clouds,22.96,26.515,64,11.0014
4645,9/3/2012 18:00,Fall,1,0, Clear + Few clouds,30.34,34.85,66,11.0014
4646,12/17/2011 17:00,Winter,0,0, Clear + Few clouds,10.66,12.88,48,15.0013
4647,4/14/2012 19:00,Summer,0,0, Mist + Cloudy ,24.6,31.06,40,11.0014
4648,7/14/2012 17:00,Fall,0,0," Light Snow, Light Rain",28.7,33.335,79,11.0014
4649,6/14/2012 14:00,Summer,0,1, Clear + Few clouds,28.7,32.575,54,19.0012
4650,8/4/2011 6:00,Fall,0,1, Mist + Cloudy ,27.88,31.82,89,19.9995
4651,1/12/2012 11:00,Spring,0,1, Mist + Cloudy ,13.94,17.425,81,7.0015
4652,3/11/2011 20:00,Spring,0,1, Clear + Few clouds,12.3,15.15,56,11.0014
4653,10/6/2012 19:00,Winter,0,0, Clear + Few clouds,19.68,23.485,55,15.0013
4654,10/3/2012 7:00,Winter,0,1, Mist + Cloudy ,24.6,25.76,94,12.998
4655,6/3/2012 22:00,Summer,0,0, Clear + Few clouds,25.42,31.06,50,26.0027
4656,10/8/2012 17:00,Winter,1,0, Mist + Cloudy ,17.22,21.21,66,16.9979
4657,3/2/2012 16:00,Spring,0,1," Light Snow, Light Rain",16.4,20.455,58,19.9995
4658,2/9/2011 14:00,Spring,0,1, Clear + Few clouds,8.2,9.09,34,19.9995
4659,8/1/2012 16:00,Fall,0,1, Clear + Few clouds,32.8,37.88,55,19.0012
4660,7/3/2011 2:00,Fall,0,0, Clear + Few clouds,28.7,32.575,58,12.998
4661,3/16/2012 15:00,Spring,0,1," Light Snow, Light Rain",18.86,22.725,82,7.0015
4662,10/15/2011 12:00,Winter,0,0, Clear + Few clouds,23.78,27.275,35,36.9974
4663,4/9/2011 2:00,Summer,0,0, Mist + Cloudy ,13.12,15.15,87,15.0013
4664,12/17/2011 8:00,Winter,0,0, Mist + Cloudy ,10.66,12.88,56,15.0013
4665,12/19/2012 5:00,Winter,0,1, Clear + Few clouds,10.66,14.395,75,6.0032
4666,11/12/2011 17:00,Winter,0,0, Clear + Few clouds,20.5,24.24,34,16.9979
4667,5/11/2012 0:00,Summer,0,1, Clear + Few clouds,18.86,22.725,55,7.0015
4668,8/3/2011 6:00,Fall,0,1," Light Snow, Light Rain",29.52,34.09,66,32.9975
4669,8/7/2012 4:00,Fall,0,1, Clear + Few clouds,27.88,31.82,83,8.9981
4670,10/15/2012 0:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,73,16.9979
4671,8/4/2012 20:00,Fall,0,0, Clear + Few clouds,33.62,38.635,52,19.9995
4672,7/15/2012 22:00,Fall,0,0, Clear + Few clouds,29.52,34.85,74,7.0015
4673,9/1/2011 5:00,Fall,0,1, Clear + Few clouds,22.96,26.515,73,6.0032
4674,5/10/2012 7:00,Summer,0,1, Clear + Few clouds,18.04,21.97,72,19.9995
4675,3/6/2011 2:00,Spring,0,0, Mist + Cloudy ,16.4,20.455,82,19.0012
4676,8/5/2012 18:00,Fall,0,0," Light Snow, Light Rain",28.7,33.335,74,8.9981
4677,9/6/2011 0:00,Fall,0,1," Light Snow, Light Rain",22.14,25.76,94,23.9994
4678,7/18/2011 13:00,Fall,0,1, Clear + Few clouds,33.62,39.395,56,16.9979
4679,5/5/2012 14:00,Summer,0,0," Light Snow, Light Rain",28.7,32.575,61,19.9995
4680,7/10/2011 21:00,Fall,0,0, Clear + Few clouds,30.34,34.09,62,16.9979
4681,6/7/2012 21:00,Summer,0,1, Clear + Few clouds,25.42,31.06,41,22.0028
4682,10/7/2012 8:00,Winter,0,0," Light Snow, Light Rain",17.22,21.21,67,8.9981
4683,2/18/2012 12:00,Spring,0,0, Clear + Few clouds,14.76,17.425,43,12.998
4684,1/1/2011 22:00,Spring,0,0, Mist + Cloudy ,16.4,20.455,94,15.0013
4685,5/17/2012 7:00,Summer,0,1, Clear + Few clouds,22.14,25.76,73,26.0027
4686,8/10/2012 20:00,Fall,0,1, Clear + Few clouds,30.34,34.85,66,19.9995
4687,7/12/2012 21:00,Fall,0,1, Clear + Few clouds,29.52,33.335,48,15.0013
4688,7/16/2011 3:00,Fall,0,0, Clear + Few clouds,24.6,28.79,78,8.9981
4689,1/15/2012 18:00,Spring,0,0, Clear + Few clouds,7.38,9.09,29,15.0013
4690,3/1/2012 17:00,Spring,0,1, Clear + Few clouds,22.96,26.515,35,19.9995
4691,11/14/2011 11:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,60,19.0012
4692,7/17/2012 6:00,Fall,0,1, Clear + Few clouds,29.52,34.09,66,7.0015
4693,10/9/2011 22:00,Winter,0,0, Mist + Cloudy ,21.32,25.0,94,0.0
4694,7/14/2011 5:00,Fall,0,1, Clear + Few clouds,24.6,31.06,56,15.0013
4695,2/12/2011 18:00,Spring,0,0, Clear + Few clouds,11.48,12.88,38,22.0028
4696,6/16/2012 11:00,Summer,0,0, Clear + Few clouds,27.06,31.06,39,11.0014
4697,7/19/2011 3:00,Fall,0,1, Clear + Few clouds,29.52,34.09,70,11.0014
4698,10/10/2012 9:00,Winter,0,1, Clear + Few clouds,22.14,25.76,60,19.0012
4699,5/8/2012 12:00,Summer,0,1, Mist + Cloudy ,25.42,30.305,65,22.0028
4700,1/18/2012 7:00,Spring,0,1, Clear + Few clouds,13.12,14.395,42,23.9994
4701,4/19/2012 22:00,Summer,0,1, Clear + Few clouds,21.32,25.0,59,12.998
4702,7/17/2012 21:00,Fall,0,1, Clear + Few clouds,33.62,38.635,52,8.9981
4703,8/15/2012 7:00,Fall,0,1, Mist + Cloudy ,27.06,31.06,69,12.998
4704,4/15/2012 16:00,Summer,0,0, Clear + Few clouds,29.52,32.575,39,23.9994
4705,10/6/2012 3:00,Winter,0,0, Clear + Few clouds,22.14,25.76,77,15.0013
4706,4/8/2012 11:00,Summer,0,0, Clear + Few clouds,20.5,24.24,25,19.0012
4707,5/16/2012 7:00,Summer,0,1, Clear + Few clouds,22.96,26.515,83,0.0
4708,5/11/2012 20:00,Summer,0,1, Clear + Few clouds,25.42,30.305,25,8.9981
4709,4/8/2011 4:00,Summer,0,1, Mist + Cloudy ,13.94,16.665,86,8.9981
4710,7/18/2011 15:00,Fall,0,1, Clear + Few clouds,34.44,40.15,53,22.0028
4711,12/13/2012 11:00,Winter,0,1, Clear + Few clouds,13.94,15.91,42,16.9979
4712,10/6/2011 21:00,Winter,0,1, Clear + Few clouds,18.86,22.725,88,6.0032
4713,1/6/2011 15:00,Spring,0,1, Clear + Few clouds,11.48,13.635,36,0.0
4714,9/14/2011 19:00,Fall,0,1, Mist + Cloudy ,28.7,32.575,70,7.0015
4715,1/2/2011 0:00,Spring,0,0, Mist + Cloudy ,18.86,22.725,88,19.9995
4716,11/14/2011 17:00,Winter,0,1, Clear + Few clouds,25.42,31.06,46,16.9979
4717,7/10/2012 12:00,Fall,0,1, Clear + Few clouds,32.8,35.605,41,8.9981
4718,1/6/2011 8:00,Spring,0,1, Clear + Few clouds,6.56,11.365,59,0.0
4719,7/8/2012 13:00,Fall,0,0, Clear + Few clouds,38.54,43.94,38,16.9979
4720,7/4/2012 7:00,Fall,1,0, Clear + Few clouds,27.88,31.82,65,0.0
4721,12/5/2011 3:00,Winter,0,1, Clear + Few clouds,13.12,17.425,87,0.0
4722,5/6/2012 19:00,Summer,0,0, Mist + Cloudy ,24.6,30.305,64,11.0014
4723,11/6/2012 8:00,Winter,0,1, Clear + Few clouds,9.02,11.365,69,11.0014
4724,2/6/2012 1:00,Spring,0,1, Clear + Few clouds,9.02,12.88,75,6.0032
4725,3/19/2011 9:00,Spring,0,0, Clear + Few clouds,17.22,21.21,44,31.0009
4726,7/16/2011 23:00,Fall,0,0, Clear + Few clouds,27.88,31.82,61,15.0013
4727,11/4/2011 23:00,Winter,0,1, Clear + Few clouds,13.12,15.15,49,22.0028
4728,8/13/2011 6:00,Fall,0,0, Clear + Few clouds,26.24,30.305,73,6.0032
4729,11/7/2011 2:00,Winter,0,1, Clear + Few clouds,13.12,17.425,93,0.0
4730,6/13/2012 8:00,Summer,0,1, Mist + Cloudy ,25.42,29.545,73,35.0008
4731,5/16/2011 6:00,Summer,0,1, Clear + Few clouds,21.32,25.0,88,11.0014
4732,11/5/2012 12:00,Winter,0,1, Clear + Few clouds,14.76,16.665,43,22.0028
4733,8/16/2012 12:00,Fall,0,1, Clear + Few clouds,32.8,34.85,33,7.0015
4734,8/16/2011 6:00,Fall,0,1, Clear + Few clouds,25.42,29.545,73,22.0028
4735,2/3/2011 6:00,Spring,0,1, Clear + Few clouds,6.56,6.82,43,23.9994
4736,9/17/2012 20:00,Fall,0,1, Mist + Cloudy ,25.42,29.545,73,8.9981
4737,7/4/2011 9:00,Fall,1,0, Mist + Cloudy ,29.52,34.09,66,6.0032
4738,5/9/2012 21:00,Summer,0,1," Light Snow, Light Rain",20.5,24.24,82,11.0014
4739,6/17/2011 17:00,Summer,0,1," Light Snow, Light Rain",31.16,34.09,40,12.998
4740,11/13/2011 4:00,Winter,0,0, Mist + Cloudy ,14.76,17.425,62,8.9981
4741,6/9/2011 16:00,Summer,0,1, Clear + Few clouds,37.72,41.665,33,8.9981
4742,11/17/2011 0:00,Winter,0,1, Mist + Cloudy ,17.22,21.21,88,16.9979
4743,4/18/2012 17:00,Summer,0,1, Mist + Cloudy ,17.22,21.21,77,12.998
4744,12/8/2012 10:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,87,8.9981
4745,7/1/2011 9:00,Fall,0,1, Clear + Few clouds,30.34,32.575,35,11.0014
4746,8/13/2012 7:00,Fall,0,1, Clear + Few clouds,27.06,31.06,65,8.9981
4747,7/14/2012 23:00,Fall,0,0, Mist + Cloudy ,27.88,31.82,83,6.0032
4748,9/18/2012 6:00,Fall,0,1, Mist + Cloudy ,26.24,28.79,89,22.0028
4749,7/14/2011 23:00,Fall,0,1, Clear + Few clouds,26.24,30.305,65,16.9979
4750,9/16/2012 1:00,Fall,0,0, Clear + Few clouds,22.14,25.76,64,0.0
4751,12/2/2012 4:00,Winter,0,0, Mist + Cloudy ,10.66,15.15,93,0.0
4752,4/9/2012 18:00,Summer,0,1, Clear + Few clouds,22.14,25.76,34,19.9995
4753,6/9/2012 20:00,Summer,0,0, Clear + Few clouds,31.16,33.335,35,15.0013
4754,5/2/2012 23:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,77,16.9979
4755,11/8/2011 20:00,Winter,0,1, Clear + Few clouds,16.4,20.455,76,0.0
4756,3/6/2011 3:00,Spring,0,0, Mist + Cloudy ,17.22,21.21,82,19.9995
4757,9/6/2012 21:00,Fall,0,1, Clear + Few clouds,26.24,28.79,89,11.0014
4758,9/10/2011 10:00,Fall,0,0, Clear + Few clouds,28.7,32.575,65,16.9979
4759,6/19/2011 6:00,Summer,0,0, Mist + Cloudy ,27.06,30.305,78,11.0014
4760,9/6/2011 4:00,Fall,0,1, Mist + Cloudy ,22.14,25.76,94,19.9995
4761,6/11/2011 12:00,Summer,0,0, Clear + Few clouds,32.8,37.88,55,15.0013
4762,5/13/2012 6:00,Summer,0,0, Clear + Few clouds,21.32,25.0,68,11.0014
4763,9/8/2011 15:00,Fall,0,1," Light Snow, Light Rain",27.06,29.545,89,19.9995
4764,8/15/2012 17:00,Fall,0,1, Clear + Few clouds,30.34,34.09,55,19.0012
4765,5/17/2012 17:00,Summer,0,1, Clear + Few clouds,27.06,31.06,31,8.9981
4766,8/2/2012 18:00,Fall,0,1, Clear + Few clouds,32.8,38.635,59,15.0013
4767,3/2/2012 1:00,Spring,0,1, Clear + Few clouds,13.94,15.91,49,15.0013
4768,10/16/2012 12:00,Winter,0,1, Mist + Cloudy ,21.32,25.0,45,22.0028
4769,9/8/2012 20:00,Fall,0,0, Mist + Cloudy ,23.78,27.275,88,6.0032
4770,6/9/2011 23:00,Summer,0,1, Mist + Cloudy ,30.34,34.85,57,11.0014
4771,7/4/2011 3:00,Fall,1,0, Clear + Few clouds,26.24,29.545,78,0.0
4772,12/7/2011 23:00,Winter,0,1, Clear + Few clouds,9.84,10.605,93,26.0027
4773,10/3/2012 17:00,Winter,0,1, Clear + Few clouds,28.7,32.575,65,0.0
4774,12/8/2011 20:00,Winter,0,1, Clear + Few clouds,10.66,13.635,60,7.0015
4775,11/7/2012 22:00,Winter,0,1," Light Snow, Light Rain",12.3,14.395,56,16.9979
4776,6/4/2012 15:00,Summer,0,1, Clear + Few clouds,27.06,31.06,39,19.9995
4777,6/14/2012 0:00,Summer,0,1, Clear + Few clouds,24.6,31.06,53,19.9995
4778,2/8/2011 11:00,Spring,0,1, Clear + Few clouds,9.02,9.09,47,31.0009
4779,9/9/2012 22:00,Fall,0,0, Clear + Few clouds,23.78,27.275,49,16.9979
4780,12/10/2011 12:00,Winter,0,0, Clear + Few clouds,13.12,14.395,45,27.9993
4781,6/14/2011 17:00,Summer,0,1," Light Snow, Light Rain",26.24,31.06,50,19.0012
4782,7/14/2011 8:00,Fall,0,1, Clear + Few clouds,26.24,31.06,50,23.9994
4783,7/15/2012 6:00,Fall,0,0, Clear + Few clouds,27.88,31.82,83,8.9981
4784,9/1/2012 3:00,Fall,0,0, Clear + Few clouds,28.7,32.575,70,7.0015
4785,9/16/2011 10:00,Fall,0,1, Mist + Cloudy ,20.5,24.24,51,19.0012
4786,1/8/2012 10:00,Spring,0,0, Clear + Few clouds,13.94,16.665,49,11.0014
4787,8/7/2011 2:00,Fall,0,0, Mist + Cloudy ,28.7,33.335,84,15.0013
4788,4/11/2011 1:00,Summer,0,1, Clear + Few clouds,18.86,22.725,94,19.0012
4789,11/8/2011 13:00,Winter,0,1, Clear + Few clouds,22.14,25.76,49,11.0014
4790,5/19/2011 13:00,Summer,0,1," Light Snow, Light Rain",23.78,27.275,64,16.9979
4791,8/13/2011 5:00,Fall,0,0, Clear + Few clouds,26.24,30.305,73,7.0015
4792,3/9/2012 17:00,Spring,0,1, Clear + Few clouds,18.86,22.725,24,26.0027
4793,7/8/2012 12:00,Fall,0,0, Clear + Few clouds,37.72,44.695,42,12.998
4794,7/15/2011 17:00,Fall,0,1, Clear + Few clouds,30.34,33.335,42,16.9979
4795,12/12/2012 13:00,Winter,0,1, Mist + Cloudy ,13.94,18.18,42,0.0
